ID,CITY,STATE,COUNTY,LOCATION
7eca9490c15adb6c3107556dc531b705229ff4c4,Q2xldmVsYW5kLCBPSA==,39.0,39035.0,"{
  ""lat"": 41.49932,
  ""lon"": -81.6943605
}"
91d3f82b1abea552ba29e5ad78659602f8b5bd58,W1Vua25vd24gQ2l0eV0sIFJJ,44.0,44999.0,"{
  ""lat"": 0,
  ""lon"": 0
}"
1562b4e788f1b9af6f9cb984d00cb88571db240c,TmV3IFlvcmssIE5Z,36.0,36061.0,"{
  ""lat"": 40.7501,
  ""lon"": -73.997
}"
1d0301986d6007347e14194098d9ab8fc5fbd110,UmFsZWlnaCwgTkM=,37.0,37183.0,"{
  ""lat"": 35.7795897,
  ""lon"": -78.6381787
}"
3d291d3c1b8de58c36e1a22b3faf0140ca0c403d,U2FuIEZyYW5jaXNjbywgQ0E=,6.0,6075.0,"{
  ""lat"": 37.7749295,
  ""lon"": -122.4194155
}"
9a3cf76fb012871cb1c8a538fdceffa313f875a6,SG91c3RvbiwgVFg=,48.0,48201.0,"{
  ""lat"": 29.7604267,
  ""lon"": -95.3698028
}"
695fb99ae3ef5aa64160b4f67cbef503df720061,TWlhbWksIEZM,12.0,12086.0,"{
  ""lat"": 25.7616798,
  ""lon"": -80.1917902
}"
7b530812087a5b748eedb7dfd0a2c5c9262c997f,UGl0dHNidXJnaCwgUEE=,42.0,42003.0,"{
  ""lat"": 40.4406248,
  ""lon"": -79.9958864
}"
85e9a623a97f2f0ec15b4a02e2f83992a0756c9c,Q2hpY2FnbywgSUw=,17.0,17031.0,"{
  ""lat"": 41.8781136,
  ""lon"": -87.6297982
}"
83763f1f4b46b017603bc3c62d9284c3d136bbff,Qmxvb21maWVsZCwgQ1Q=,9.0,9003.0,"{
  ""lat"": 41.826488,
  ""lon"": -72.7300945
}"
00ccc84f221b61b058b9d390efb3f97e2b43cc34,Q2hhcmxvdHRlLCBOQw==,37.0,37119.0,"{
  ""lat"": 35.2270869,
  ""lon"": -80.8431267
}"
7295fa8ff1c8a3d27e438a5af56c07b824e005c8,Qm9zdG9uLCBNQQ==,25.0,25025.0,"{
  ""lat"": 42.3600825,
  ""lon"": -71.0588801
}"
d0867e310f9405d3f815a593b97e008292e9ce4d,QmlybWluZ2hhbSwgQUw=,1.0,1073.0,"{
  ""lat"": 33.5185892,
  ""lon"": -86.8103567
}"
77b14d8d4808da49edfa5da4946839d90d90d293,Q29sdW1iaWEsIE1E,24.0,24027.0,"{
  ""lat"": 39.2037144,
  ""lon"": -76.8610462
}"
997858f10eaf20c056a03ce70d5c6cdb696c512f,UmljaG1vbmQsIFZB,51.0,51760.0,"{
  ""lat"": 37.5407246,
  ""lon"": -77.4360481
}"
433ddc09ddd7168888d274a7e6d6ee234f40488a,V2FzaGluZ3RvbiwgREM=,11.0,11001.0,"{
  ""lat"": 38.9071923,
  ""lon"": -77.0368707
}"
8901bcb16d132aecb8164e92f89006907945f7b5,Qm9zdG9uLCBNQQ==,25.0,25025.0,"{
  ""lat"": 42.3600825,
  ""lon"": -71.0588801
}"
c0348e22338cbe511360591933a234b11e3f3b05,RHVyaGFtLCBOQw==,37.0,37063.0,"{
  ""lat"": 35.9940329,
  ""lon"": -78.898619
}"
76e01548c3fa47c9c5e9987e1e1422235e515b9e,U29tZXJ2aWxsZSwgTUE=,25.0,25017.0,"{
  ""lat"": 42.3875968,
  ""lon"": -71.0994968
}"
066bf83ffb9022f4118abe46995f8dda936d8180,QmFsdGltb3JlLCBNRA==,24.0,24510.0,"{
  ""lat"": 39.2903848,
  ""lon"": -76.6121893
}"
aa6a0b95de9c91e00df3c14419bdd0cb49f86383,Um93bGFuZCBIZWlnaHRzLCBDQQ==,6.0,6037.0,"{
  ""lat"": 33.9761238,
  ""lon"": -117.9053395
}"
c870b3c384e98bd7895a48cfe11167cc35ec0d00,SHlhdHRzdmlsbGUsIE1E,24.0,24033.0,"{
  ""lat"": 38.9559442,
  ""lon"": -76.9455301
}"
75242795317b97b90ffba25753a90c38b6e61447,U2FudGEgQ2xhcmEsIENB,6.0,6085.0,"{
  ""lat"": 37.3541079,
  ""lon"": -121.9552356
}"
9e3272e9a52ca6b07c0d8eda7f8540b3f8a9b199,V2VzdCBDaGVzdGVyLCBQQQ==,42.0,42029.0,"{
  ""lat"": 39.9606643,
  ""lon"": -75.6054882
}"
2f0f9f7d38c71c9273f79d7f18cc934d46e32fcf,U2FudGEgQ2xhcmEsIENB,6.0,6085.0,"{
  ""lat"": 37.3541079,
  ""lon"": -121.9552356
}"
4964099b63b4d87c2228a08a2fa2bf32738c3d65,R3JhcGV2aW5lLCBUWA==,48.0,48439.0,"{
  ""lat"": 32.9342919,
  ""lon"": -97.0780654
}"
a5946cb534d176004f2f37c9a845352a304494d1,UGhpbGFkZWxwaGlhLCBNUw==,28.0,28099.0,"{
  ""lat"": 32.7715227,
  ""lon"": -89.1167275
}"
35646fae19f70b6159350b6b7fbdcbe088e163da,QXVzdGluLCBUWA==,48.0,48453.0,"{
  ""lat"": 30.267153,
  ""lon"": -97.7430608
}"
bb4a369473ca8be457da011ae202bde96f2d0339,QmVsbGV2dWUsIFdB,53.0,53033.0,"{
  ""lat"": 47.6101497,
  ""lon"": -122.2015159
}"
dde6395c391df283b9af0aa4f3ad0803a2a4a1a9,UHJvdmlkZW5jZSwgUkk=,44.0,44007.0,"{
  ""lat"": 41.8239891,
  ""lon"": -71.4128343
}"
db812500b2f0d985594130705e3155b97ea15062,W1Vua25vd24gQ2l0eV0sIE5D,37.0,37999.0,"{
  ""lat"": 0,
  ""lon"": 0
}"
aaa8a935416639bffca8a97ccf85f09daaf764bd,V2FrZSBGb3Jlc3QsIE5D,37.0,37183.0,"{
  ""lat"": 35.9798734,
  ""lon"": -78.5097228
}"
426ce3cbdaa7ec3853ecfd106709ed4fde863956,Q2FtcCBMZWpldW5lLCBOQw==,37.0,37133.0,"{
  ""lat"": 34.6250544,
  ""lon"": -77.4013403
}"
e4b8d1ae04f0bbbaa7035129ccdd2f763480f372,TWlsZm9yZCwgQ1Q=,9.0,9009.0,"{
  ""lat"": 41.2306979,
  ""lon"": -73.064036
}"
f62d881620c1c32aebbaa59650c6a743b4b30d14,U2FuIEpvc2UsIENB,6.0,6085.0,"{
  ""lat"": 37.3382082,
  ""lon"": -121.8863286
}"
c06d3be2ee2b3982a290c4d25b0f2f1cd751bac3,QXVzdGluLCBUWA==,48.0,48453.0,"{
  ""lat"": 30.267153,
  ""lon"": -97.7430608
}"
736d8bb6e587b47210b0eee48ba24c936a40f6b8,RHVsbGVzLCBWQQ==,51.0,51107.0,"{
  ""lat"": 38.9624899,
  ""lon"": -77.4380485
}"
758c5bcca55844f228e5cf19ed5f4340b20aa4d7,UGl0dHNidXJnaCwgUEE=,42.0,42003.0,"{
  ""lat"": 40.4406248,
  ""lon"": -79.9958864
}"
63d6a887228b19164da74c508c84232ce8ab55d8,V2FzaGluZ3RvbiwgREM=,11.0,11001.0,"{
  ""lat"": 38.9071923,
  ""lon"": -77.0368707
}"
e492f46a5aba75ccfd27db01e48f269b53475a5b,QmFsdGltb3JlLCBNRA==,24.0,24510.0,"{
  ""lat"": 39.2903848,
  ""lon"": -76.6121893
}"
b97835e3affec9bc2a6467eb1cf403a6c83e6331,QXVzdGluLCBUWA==,48.0,48453.0,"{
  ""lat"": 30.267153,
  ""lon"": -97.7430608
}"
42767b9e8c3c65a9991c9c1cf5c5a9051e96ac5c,W1Vua25vd24gQ2l0eV0sIE9I,39.0,39999.0,"{
  ""lat"": 0,
  ""lon"": 0
}"
426c378ab9b72a8a047c303d2927a995e81cd738,UGl0dHNidXJnaCwgUEE=,42.0,42003.0,"{
  ""lat"": 40.4406248,
  ""lon"": -79.9958864
}"
f297ccc2ab4385bd268cddf3de682c26932d4adf,Q2xldmVsYW5kLCBPSA==,39.0,39035.0,"{
  ""lat"": 41.49932,
  ""lon"": -81.6943605
}"
b3b6bd6a243ebae08c430d6cff9f194164fc9798,U2FsdCBMYWtlIENpdHksIFVU,49.0,49035.0,"{
  ""lat"": 40.7607793,
  ""lon"": -111.8910474
}"
3ae99263784e79f968e57061f68af9e6d1300894,QXVndXN0YSwgTUU=,23.0,23011.0,"{
  ""lat"": 44.3106241,
  ""lon"": -69.7794897
}"
9ff2901011ce0f105323f6fb893520b7c72045d4,T2FrbGFuZCwgQ0E=,6.0,6001.0,"{
  ""lat"": 37.8043514,
  ""lon"": -122.2711639
}"
5659186b1f38885f156fb94b028b8f83a27295de,SXJ2aW5lLCBDQQ==,6.0,6059.0,"{
  ""lat"": 33.6845673,
  ""lon"": -117.8265049
}"
8948dc9f4c1da5b11403f7c96b936cfd4a388e78,RnJhbWluZ2hhbSwgTUE=,25.0,25017.0,"{
  ""lat"": 42.279286,
  ""lon"": -71.4161565
}"
794b68f85b8cb8b19daecb47acbf8a036e9a763b,UmljaG1vbmQsIFZB,51.0,51087.0,"{
  ""lat"": 37.5407246,
  ""lon"": -77.4360481
}"
74cf7272e42f991385e57374fa67a1123489cc9c,U3ByaW5nLCBUWA==,48.0,48339.0,"{
  ""lat"": 30.0799405,
  ""lon"": -95.4171601
}"
412043532ce153b8db8e46fda4d799519cc8387a,U3VuIFByYWlyaWUsIFdJ,55.0,55025.0,"{
  ""lat"": 43.1836046,
  ""lon"": -89.2137254
}"
eb1e8473548e6c623e2760eb824534c9cd1cc69e,TmV3IEJvc3RvbiwgVFg=,48.0,48037.0,"{
  ""lat"": 33.4598415,
  ""lon"": -94.4154787
}"
a39f4cc8dc03c7863af2f86d938a102e344b2ea6,Rm9ydCBXb3J0aCwgVFg=,48.0,48439.0,"{
  ""lat"": 32.7554883,
  ""lon"": -97.3307658
}"
f19c83be837bc5a7e2ff44f329c1eacb72ef6cfb,Rm9ydCBXb3J0aCwgVFg=,48.0,48439.0,"{
  ""lat"": 32.7554883,
  ""lon"": -97.3307658
}"
11ac504672db5ad733ba8b0a3376f36489bb67c1,QXRsYW50YSwgR0E=,13.0,13121.0,"{
  ""lat"": 33.7489954,
  ""lon"": -84.3879824
}"
027269fc5f68bdc0e72dd8c0a74e9d5a283e25ac,QXVndXN0YSwgTUU=,23.0,23011.0,"{
  ""lat"": 44.3106241,
  ""lon"": -69.7794897
}"
fefb95f961aa464b826a362e180f9c38515c450b,UXVpbmN5LCBNQQ==,25.0,25021.0,"{
  ""lat"": 42.2528772,
  ""lon"": -71.0022705
}"
c59745d26284a65eb72cd62eebb9bcdb09a95d3a,Q29sb2duZSwgTU4=,27.0,27019.0,"{
  ""lat"": 44.7688889,
  ""lon"": -93.7805556
}"
29f4686186950d27f66c9f154ad37ea9ecf24234,Q29sb2duZSwgTU4=,27.0,27019.0,"{
  ""lat"": 44.7688889,
  ""lon"": -93.7805556
}"
35413d4456badd4411b6a55dfdc91d098b1b670d,T3JsYW5kbywgRkw=,12.0,12095.0,"{
  ""lat"": 28.5383355,
  ""lon"": -81.3792365
}"
9858e19576d4c2b9d6c3ac998975068e47d50f81,RGVzIE1vaW5lcywgSUE=,19.0,19153.0,"{
  ""lat"": 41.5868353,
  ""lon"": -93.6249593
}"
7d418123e956f48f1dc4340c719a42399c4dc987,Q29sdW1idXMsIE9I,39.0,39049.0,"{
  ""lat"": 39.9611755,
  ""lon"": -82.9987942
}"
bc8ff86af9240bf6ac8a061626fc67fe6925abe6,TW9zZXMgTGFrZSwgV0E=,53.0,53025.0,"{
  ""lat"": 47.1301417,
  ""lon"": -119.2780771
}"
90290f3026c76fbddc3212d10bc8cd12bc9083e5,Q29sdW1idXMsIE9I,39.0,39049.0,"{
  ""lat"": 40.0415191,
  ""lon"": -82.9178838
}"
1613c96c236f51ce48c39aa39a94ec886d2a5b6c,UmFsZWlnaCwgTkM=,37.0,37183.0,"{
  ""lat"": 35.7795897,
  ""lon"": -78.6381787
}"
23cebd707d9e4b51e954c6673de87253dfbf531e,TWFuaGF0dGFuIEJlYWNoLCBDQQ==,6.0,6037.0,"{
  ""lat"": 33.8847361,
  ""lon"": -118.4109089
}"
18ef361298fd1797d1a178526f0429952385c3d9,Qm9zdG9uLCBNQQ==,25.0,25025.0,"{
  ""lat"": 42.3600825,
  ""lon"": -71.0588801
}"
e632afa204e0bf75783ce720ab4b0953f26a5db4,UG9ydGxhbmQsIE9S,41.0,41051.0,"{
  ""lat"": 45.5051064,
  ""lon"": -122.6750261
}"
e79fdcbe5d51477be9d8cdee284a4e6405cdf062,RG92ZXIsIERF,10.0,10001.0,"{
  ""lat"": 39.158168,
  ""lon"": -75.5243682
}"
b3d4e6fe45a72918dbcdf8f2ac094ce1bcf5c367,QXVzdGluLCBUWA==,48.0,48453.0,"{
  ""lat"": 30.267153,
  ""lon"": -97.7430608
}"
1c5c04efd3f40afb3b146a69efeee4c0997548af,TGFzIFZlZ2FzLCBOVg==,32.0,32003.0,"{
  ""lat"": 36.1699412,
  ""lon"": -115.1398296
}"
03ef9254f743ccf9132503b048abf57b293ee931,U2VhdHRsZSwgV0E=,53.0,53033.0,"{
  ""lat"": 47.6062095,
  ""lon"": -122.3320708
}"
2f4efa915d1e6d03f95f9c78f1227fbb919140bf,U291dGggU2FuIEZyYW5jaXNjbywgQ0E=,6.0,6081.0,"{
  ""lat"": 37.654656,
  ""lon"": -122.4077498
}"
2a50427d37b66a48614d8244f656ee3382dcb42b,VGV4YXMgQ2l0eSwgVFg=,48.0,48167.0,"{
  ""lat"": 29.383845,
  ""lon"": -94.9027002
}"
769d56fc7b74bea65668aefb6f421801c2b4a466,Qm9zdG9uLCBNQQ==,25.0,25025.0,"{
  ""lat"": 42.3600825,
  ""lon"": -71.0588801
}"
00830759bcb8569533c768f687fc7729de0a317c,SW5kaWFuYXBvbGlzLCBJTg==,18.0,18097.0,"{
  ""lat"": 39.768403,
  ""lon"": -86.158068
}"
906d4f666cd27a40e574fc6de3290c84f2adae7e,U2FuIERpZWdvLCBDQQ==,6.0,6073.0,"{
  ""lat"": 32.715738,
  ""lon"": -117.1610838
}"
b37b76c369c26297aaedd197e22f1233421eab74,Q3VwZXJ0aW5vLCBDQQ==,6.0,6085.0,"{
  ""lat"": 37.3229978,
  ""lon"": -122.0321823
}"
33e82f8d3535c0a4180f93125efff0558da788c4,T2tsYWhvbWEgQ2l0eSwgT0s=,40.0,40109.0,"{
  ""lat"": 35.4675602,
  ""lon"": -97.5164276
}"
8f720363ee41a57d1f74ce5daa165933e18b3202,VHJlbnRvbiwgTko=,34.0,34021.0,"{
  ""lat"": 40.2205824,
  ""lon"": -74.759717
}"
c0790b4c4fb83bd57ce4d2eb226efb800c936be9,RmFsbW91dGgsIE1F,23.0,23005.0,"{
  ""lat"": 43.7435343,
  ""lon"": -70.2601759
}"
09f9f60c3bb79a546e318524765f572a35e85bd0,QW5uIEFyYm9yLCBNSQ==,26.0,26161.0,"{
  ""lat"": 42.2808256,
  ""lon"": -83.7430378
}"
d38586f1ab9d967c6d448a3905ccaa620d6f580e,QXVzdGluLCBUWA==,48.0,48453.0,"{
  ""lat"": 30.267153,
  ""lon"": -97.7430608
}"
04013f61daaafb9ba8aaf6a939587018b93f2041,TW9ycmlzdmlsbGUsIE5D,37.0,37183.0,"{
  ""lat"": 35.823483,
  ""lon"": -78.8255621
}"
90de1ef5d6251e8dfc793ca7d74eefccd847bdfd,QmVhdmVydG9uLCBPUg==,41.0,41067.0,"{
  ""lat"": 45.4923824,
  ""lon"": -122.8029665
}"
9e17883de8c991f897ab894571076306fb66b962,V2FsdGhhbSwgTUE=,25.0,25017.0,"{
  ""lat"": 42.3764852,
  ""lon"": -71.2356113
}"
10d6ac6b904ff693ef3b31332ecc9950e850fa0e,Um9jaGVzdGVyLCBOWQ==,36.0,36055.0,"{
  ""lat"": 43.1565779,
  ""lon"": -77.6088465
}"
2460f65295a5551ee8a1774fe753be58f8eec553,W1Vua25vd24gQ2l0eV0sIFBB,42.0,42043.0,"{
  ""lat"": 40.2734277,
  ""lon"": -76.7336521
}"
883d90dff09af5f4290b72a4f4335ebf69fa0455,TmV3IFlvcmssIE5Z,36.0,36061.0,"{
  ""lat"": 40.7127753,
  ""lon"": -74.0059728
}"
eb0b7411b86c2c37502b3415dd19121f5580eb56,Rm9ybmV5LCBUWA==,48.0,48257.0,"{
  ""lat"": 32.7450026,
  ""lon"": -96.4495243
}"
fea43363580af8f878a8314803760646223efe34,SGFycmlzYnVyZywgUEE=,42.0,42043.0,"{
  ""lat"": 40.2731911,
  ""lon"": -76.8867008
}"
9d0fa86dbc161a7816935066db3e2fe07131d9e0,QWxleGFuZHJpYSwgVkE=,51.0,51059.0,"{
  ""lat"": 38.8048355,
  ""lon"": -77.0469214
}"
8ac69943af6ff17221a78af04b7985fd3e718998,VGVtZWN1bGEsIENB,6.0,6065.0,"{
  ""lat"": 33.4936391,
  ""lon"": -117.1483648
}"
6739759c233027fd01ba10f9fc5db43c395de8b3,U2VhdHRsZSwgV0E=,53.0,53033.0,"{
  ""lat"": 47.6062095,
  ""lon"": -122.3320708
}"
fdd2aa4904a3b78fa1d5fb71b5f12ae1de98c359,UGhvZW5peCwgQVo=,4.0,4013.0,"{
  ""lat"": 33.4483771,
  ""lon"": -112.0740373
}"
3ace09e8f7ed7c5c05e3eab1796e06fd2175e427,TW91bnQgTGF1cmVsIFRvd25zaGlwLCBOSg==,34.0,34005.0,"{
  ""lat"": 39.934002,
  ""lon"": -74.8909988
}"
68ef82398d1c68abe790ea12c8f177c13c0b64b5,QmVudG9udmlsbGUsIEFS,5.0,5007.0,"{
  ""lat"": 36.3728538,
  ""lon"": -94.2088172
}"
10972fd52147c0609f7185f96a45ca46a8b75f7d,RWwgRG9yYWRvIEhpbGxzLCBDQQ==,6.0,6017.0,"{
  ""lat"": 38.6857367,
  ""lon"": -121.082167
}"
10316c246c223aa378287101804131514d664a13,U2FpbnQgUGV0ZXJzYnVyZywgRkw=,12.0,12103.0,"{
  ""lat"": 27.7676008,
  ""lon"": -82.6402915
}"
cf22f5e1fb8e88f954d08fdc67a23f5dc5e9bcef,QnJvY2ssIE5F,31.0,31127.0,"{
  ""lat"": 40.4800008,
  ""lon"": -95.9594476
}"
1a459bdf20e89073c45139fb2a240d6f0f24c1f9,Q29sdW1iaWEsIE1P,29.0,29019.0,"{
  ""lat"": 38.9517053,
  ""lon"": -92.3340724
}"
d5bd73f1e043ea6d8a4b6320bb65794052d2d217,V2FzaGluZ3RvbiwgREM=,11.0,11001.0,"{
  ""lat"": 38.9071923,
  ""lon"": -77.0368707
}"
1f83a97d95ecb83dd2b90b7374c6389e35d3fbdd,Q29sdW1iaWEsIFND,45.0,45079.0,"{
  ""lat"": 34.0007104,
  ""lon"": -81.0348144
}"
13d713ee52dc7f47c1c07e9e6dc99cd824457287,Qm9zdG9uLCBNQQ==,25.0,25025.0,"{
  ""lat"": 42.3600825,
  ""lon"": -71.0588801
}"
f290c9f0db5891b24a51214d6cf9fe3cb4c6deae,SXJ2aW5nLCBUWA==,48.0,48113.0,"{
  ""lat"": 32.8140177,
  ""lon"": -96.9488945
}"
c454d91d77a96b247e5f294e9fcafbc2007736f1,UmljaG1vbmQsIFZB,51.0,51041.0,"{
  ""lat"": 37.5407246,
  ""lon"": -77.4360481
}"
bab863a3a17d9305f9c7a2bddf92ce972951fb07,TmV3IFlvcmssIE5Z,36.0,36061.0,"{
  ""lat"": 40.7127753,
  ""lon"": -74.0059728
}"
4fdff309bdfcdb857689b6d94008e7fe1a44cd23,RnJlc25vLCBDQQ==,6.0,6019.0,"{
  ""lat"": 36.7377981,
  ""lon"": -119.7871247
}"
070176c433554776ced7a8383d5ad82b1db275d5,RGF5dG9uLCBPSA==,39.0,39113.0,"{
  ""lat"": 39.7589478,
  ""lon"": -84.1916069
}"
2fbfbbcbe58c6da04ae336395085a2adc3bb1d22,UG9ydGFnZSwgTUk=,26.0,26077.0,"{
  ""lat"": 42.2011538,
  ""lon"": -85.5800022
}"
344b56ce7497a3961459faf3529391cc87164359,Q2xldmVsYW5kLCBPSA==,39.0,39035.0,"{
  ""lat"": 41.49932,
  ""lon"": -81.6943605
}"
05e09eb7c51f54f4f0bb60e9d5daf06240b251b2,Qmxvb21pbmd0b24sIE1O,27.0,27053.0,"{
  ""lat"": 44.840798,
  ""lon"": -93.2982799
}"
fc29fecb50e6895ee2f8ae4e6d00da357aa407a3,SW5kaWFuYXBvbGlzLCBJTg==,18.0,18097.0,"{
  ""lat"": 39.7697466,
  ""lon"": -86.1601534
}"
f46f7f0a336ef23612c8d95e1a4f6d144be29970,UGVuc2Fjb2xhLCBGTA==,12.0,12033.0,"{
  ""lat"": 30.421309,
  ""lon"": -87.2169149
}"
21d845e737b34b7ec998153b9f1b9fd13941f775,U2FuIERpZWdvLCBDQQ==,6.0,6073.0,"{
  ""lat"": 32.715738,
  ""lon"": -117.1610838
}"
5d66a55b605ee8a62afbde2fb13e19c1b93dcbe4,U2FpbnQgTG91aXMsIE1P,29.0,29510.0,"{
  ""lat"": 38.6157474,
  ""lon"": -90.3513021
}"
6bd0fcb7ca65ee4d1bed333fd3f78c16d60ec5b3,Qm9zdG9uLCBNQQ==,25.0,25025.0,"{
  ""lat"": 42.3600825,
  ""lon"": -71.0588801
}"
14822f732aa6ebf61ce33e9859e9e45cba6cd190,UGxhbm8sIFRY,48.0,48085.0,"{
  ""lat"": 33.0198431,
  ""lon"": -96.6988856
}"
2535aa77ef629fd26ad2832408eba9bf35b21858,W1Vua25vd24gQ2l0eV0sIENB,6.0,6067.0,"{
  ""lat"": 38.47467,
  ""lon"": -121.3541631
}"
ecae96428455c85934a83863830ac1fe9b603c24,UG9ydGxhbmQsIE9S,41.0,41051.0,"{
  ""lat"": 45.5051064,
  ""lon"": -122.6750261
}"
7228b684cdaef7e554a873ea59ee1467155e867c,VHJlbnRvbiwgTko=,34.0,34021.0,"{
  ""lat"": 40.2205824,
  ""lon"": -74.759717
}"
d2675a29d86b10d42fbd8ad20c468afcfd45bae0,U2FpbnQgTG91aXMsIE1P,29.0,29189.0,"{
  ""lat"": 38.6270025,
  ""lon"": -90.1994042
}"
862fca5d084a22f5affd8ea9954a838ae9119abd,U2FuIEZyYW5jaXNjbywgQ0E=,6.0,6075.0,"{
  ""lat"": 37.7749295,
  ""lon"": -122.4194155
}"
7029e95fa7e308bf14602823f565c532478a1c2d,TWlscGl0YXMsIENB,6.0,6085.0,"{
  ""lat"": 37.4323341,
  ""lon"": -121.8995741
}"
06e5d58425e7f65f8c6748e9409958c0742306c1,TWVubG8gUGFyaywgQ0E=,6.0,6081.0,"{
  ""lat"": 37.4529598,
  ""lon"": -122.1817252
}"
8173e5afd700d80ef7e44656bd8e21d2bda4fd17,TmV3IFlvcmssIE5Z,36.0,36061.0,"{
  ""lat"": 40.7127753,
  ""lon"": -74.0059728
}"
95c11daf1837428213c33c170fbd5e7c5111c5cf,QXNoYnVybiwgVkE=,51.0,51107.0,"{
  ""lat"": 39.0437567,
  ""lon"": -77.4874416
}"
62ea7065812362e5782e4a51e1f5a5607057abf0,RnJhbmtsaW4gVG93bnNoaXAsIE5K,34.0,34035.0,"{
  ""lat"": 40.497604,
  ""lon"": -74.4884868
}"
d3394ff9d211d86b9a09ea58d6c3575d9c244f7d,VGFtcGEsIEZM,12.0,12057.0,"{
  ""lat"": 27.950575,
  ""lon"": -82.4571776
}"
1e01e38f96c21bbb6d7e4e48074b5c268445b31b,U2FudGEgQ2xhcmEsIENB,6.0,6085.0,"{
  ""lat"": 37.3541079,
  ""lon"": -121.9552356
}"
39fd816a6f72c0fb5912b05249d5f3fc3812bed7,U3RhbWZvcmQsIENU,9.0,9001.0,"{
  ""lat"": 41.0534302,
  ""lon"": -73.5387341
}"
4f38677bfcd9e7cb12be6cb6fc50787c9cb95b9b,RWwgUGFzbywgVFg=,48.0,48141.0,"{
  ""lat"": 31.7618778,
  ""lon"": -106.4850217
}"
41873f368d555f3a8427b53257992e4e073acfbe,V2FzaGluZ3RvbiwgREM=,11.0,11001.0,"{
  ""lat"": 38.9071923,
  ""lon"": -77.0368707
}"
61cead14972d1a7ce78f78d07d7c3a155561a8f9,TWFyaWV0dGEsIEdB,13.0,13067.0,"{
  ""lat"": 33.952602,
  ""lon"": -84.5499327
}"
0c910d07960da5db0d3dbd9344862c2887dda1df,UGhpbGFkZWxwaGlhLCBQQQ==,42.0,42101.0,"{
  ""lat"": 39.9525839,
  ""lon"": -75.1652215
}"
9295170e117769eb0acf06af345ae40c271bf9a1,TmV3IE9ybGVhbnMsIExB,22.0,22071.0,"{
  ""lat"": 29.9510658,
  ""lon"": -90.0715323
}"
0c06ae31b8b00b11e129e5a8bee539498abcc51c,U2VhdHRsZSwgV0E=,53.0,53033.0,"{
  ""lat"": 47.6062095,
  ""lon"": -122.3320708
}"
824c81a1c4d7830bd0c520ceb907a038131d90dc,QXRsYW50YSwgR0E=,13.0,13121.0,"{
  ""lat"": 33.7489954,
  ""lon"": -84.3879824
}"
6a21672697d99de0c89cba961337f15b35023e8d,RGF2ZW5wb3J0LCBJQQ==,19.0,19163.0,"{
  ""lat"": 41.5236437,
  ""lon"": -90.5776367
}"
aceba296c672c0a753d6f4f9266367b714e664b2,UmVtb3RlLCBPUg==,41.0,41011.0,"{
  ""lat"": 43.0059455,
  ""lon"": -123.8925908
}"
5d6464e4fd8c0a85a85250ca418823c38d6545ce,T2FrbGFuZCwgQ0E=,6.0,6001.0,"{
  ""lat"": 37.8043514,
  ""lon"": -122.2711639
}"
a6b62a468b00e9d2039652cef63d78bcdb2f7250,Q2hpY2FnbywgSUw=,17.0,17031.0,"{
  ""lat"": 41.8781136,
  ""lon"": -87.6297982
}"
44179fa2df601e84b191353a5a74654aa90f71c4,QXRsYW50YSwgR0E=,13.0,13089.0,"{
  ""lat"": 33.7489954,
  ""lon"": -84.3879824
}"
a786c8b751b4f4b0fb1ac956fd3c4968dbd7fffc,TmVlZGhhbSwgTUE=,25.0,25021.0,"{
  ""lat"": 42.2809285,
  ""lon"": -71.2377548
}"
9aa7d20afb00069d4e0113a82cf85834f6f718da,U2FuIEFudG9uaW8sIFRY,48.0,48029.0,"{
  ""lat"": 29.4241219,
  ""lon"": -98.4936282
}"
b76a9c43a69a800a800fb6c16f33f43b981812f4,Q2hhcmxvdHRlLCBOQw==,37.0,37119.0,"{
  ""lat"": 35.2270869,
  ""lon"": -80.8431267
}"
c7492b5a96ffb1d0dd5c8f3cd9fede087479ae8b,TmV3IFlvcmssIE5Z,36.0,36061.0,"{
  ""lat"": 40.7127753,
  ""lon"": -74.0059728
}"
cf9768b0953ac06ae73663723c2016313fee4304,SmFja3NvbnZpbGxlLCBGTA==,12.0,12031.0,"{
  ""lat"": 30.3321838,
  ""lon"": -81.655651
}"
747707ad057f384a062dc7e3b122fe911c10d91a,UG9ydGxhbmQsIE1F,23.0,23005.0,"{
  ""lat"": 43.6590993,
  ""lon"": -70.2568189
}"
500b1c16bd869a87e17350c8131f1970e4d259d9,QW5jaG9yYWdlLCBBSw==,2.0,2020.0,"{
  ""lat"": 61.2180556,
  ""lon"": -149.9002778
}"
7e2457f9976c15a4c939c5ac16854e54290523cf,W1Vua25vd24gQ2l0eV0sIENB,6.0,6999.0,"{
  ""lat"": 37.387474,
  ""lon"": -122.0575434
}"
21f0813044c98dc0f67a0eabac415be67368d998,U2FuIEFudG9uaW8sIFRY,48.0,48029.0,"{
  ""lat"": 29.4241219,
  ""lon"": -98.4936282
}"
be966e6e5e637341edabb878942a1e4e522c0e51,V2lsbG1hciwgTU4=,27.0,27067.0,"{
  ""lat"": 45.1223711,
  ""lon"": -95.048659
}"
1f57184ea13f7c5db3075de96f374dd41ee8b8e7,QWxiYW55LCBOWQ==,36.0,36001.0,"{
  ""lat"": 42.6525793,
  ""lon"": -73.7562317
}"
